model,Date,Ticker,Sector,position_weight,position_dollars,transaction_cost_pct,gross_contribution_pct,net_contribution_pct,benchmark_contribution_pct,net_outperformance_contribution_pct,predicted_outperformance_probability
xgboost,2012-03-11 13:28:28,pfe,Health Care,0.008881404652181528,888.1404652181528,0.002220351163045382,0.32354957147897306,0.3213292203159277,0.14148077610925175,0.17984844420667595,0.7979198694229126
xgboost,2013-05-16 23:28:32,aapl,Information Technology,0.008552490375076056,855.2490375076056,0.002138122593769014,0.5394910928597976,0.5373529702660286,0.1370964207124692,0.4002565495535594,0.7683696746826172
xgboost,2012-01-07 09:19:59,wmt,Consumer Staples,0.008529655390095736,852.9655390095736,0.002132413847523934,0.16999603192460802,0.16786361807708408,0.14628358994014184,0.021580028136942236,0.766318142414093
xgboost,2012-01-02 04:15:13,pfe,Health Care,0.008497720644692683,849.7720644692683,0.002124430161173171,0.17360843277107152,0.17148400260989835,0.135878553108636,0.03560544950126235,0.7634490728378296
xgboost,2012-06-29 09:46:31,pfe,Health Care,0.008408093710123654,840.8093710123654,0.0021020234275309136,0.21978756958263232,0.2176855461551014,0.17236592105753493,0.045319625097566485,0.755396842956543
xgboost,2012-05-19 10:36:18,v,Information Technology,0.00839291550080962,839.291550080962,0.002098228875202405,0.5805379651910014,0.578439736315799,0.2646286257405273,0.3138111105752717,0.7540332078933716
xgboost,2012-01-02 19:36:41,v,Information Technology,0.008353990074772683,835.3990074772684,0.002088497518693171,0.4515331635414635,0.44944466602277033,0.1335803012956152,0.3158643647271551,0.7505360841751099
xgboost,2012-01-14 11:04:15,wmt,Consumer Staples,0.008349784520579063,834.9784520579063,0.002087446130144766,0.15121459766768683,0.14912715153754205,0.13927440580325878,0.00985274573428327,0.7501582503318787
xgboost,2012-05-01 11:56:52,bac,Financials,0.008277801806514745,827.7801806514746,0.0020694504516286863,0.38698723445456434,0.38491778400293564,0.1238359150254606,0.26108186897747504,0.7436912059783936
xgboost,2013-04-22 01:30:37,gme,Unknown,0.008093797034461322,809.3797034461322,0.0020234492586153306,0.27259908412065736,0.27057563486204206,0.18405294456365046,0.0865226902983916,0.7271599173545837
xgboost,2013-05-21 06:58:47,gme,Unknown,0.007980641155346345,798.0641155346345,0.0019951602888365863,0.02633611581264294,0.024340955523806353,0.12306148661544064,-0.09872053109163428,0.7169938087463379
xgboost,2012-12-24 00:30:38,gme,Unknown,0.007925022220140786,792.5022220140786,0.0019812555550351965,0.8355350926694431,0.833553837114408,0.24646819104637846,0.5870856460680296,0.7119969129562378
xgboost,2012-01-30 04:34:27,pfe,Health Care,0.007912914417011967,791.2914417011966,0.0019782286042529917,0.26413308323985946,0.26215485463560645,0.13633951540511619,0.12581533923049026,0.7109091281890869
xgboost,2012-11-11 18:31:25,pfe,Health Care,0.007791009737904675,779.1009737904675,0.0019477524344761687,0.2615441969014599,0.25959644446698377,0.2426899533357306,0.01690649113125317,0.699957013130188
xgboost,2012-07-03 06:05:07,dsw,Unknown,0.007780588402477415,778.0588402477415,0.0019451471006193537,0.3395448778841144,0.3375997307834951,0.1555339621655235,0.18206576861797158,0.6990207433700562
xgboost,2012-01-28 15:18:06,dlph,Unknown,0.007776451182734329,777.6451182734329,0.0019441127956835822,0.34675195823812377,0.3448078454424402,0.12838920902694378,0.2164186364154964,0.6986490488052368
xgboost,2012-03-06 19:42:19,v,Information Technology,0.007730888690258997,773.0888690258996,0.0019327221725647492,0.3465757399843108,0.34464301781174606,0.13297128547245474,0.21167173233929132,0.6945556402206421
xgboost,2012-01-28 06:09:47,dlph,Unknown,0.007675468787433637,767.5468787433637,0.0019188671968584092,0.3422491532316659,0.34033028603480747,0.12672198968052936,0.2136082963542781,0.6895766258239746
xgboost,2013-03-15 01:14:22,grpn,Unknown,0.007649824128686164,764.9824128686164,0.001912456032171541,0.4215053094906076,0.41959285345843605,0.1557504192600503,0.26384243419838577,0.6872726678848267
xgboost,2012-06-10 08:23:21,dhi,Unknown,0.007625695433234545,762.5695433234545,0.0019064238583086362,0.35169707338077716,0.3497906495224685,0.20261472766104185,0.14717592186142667,0.6851049065589905
xgboost,2012-03-09 14:15:49,fhn,Unknown,0.007495877890131778,749.5877890131778,0.0018739694725329445,0.08163011022353507,0.07975614075100212,0.11618610729704255,-0.03642996654604043,0.6734418869018555
xgboost,2012-04-21 12:27:28,hov,Unknown,0.007402385746739271,740.2385746739271,0.0018505964366848176,1.0899272773498903,1.0880766809132054,0.11259028720790432,0.9754863937053011,0.6650424003601074
xgboost,2012-04-21 13:17:23,len,Unknown,0.007381444223135918,738.1444223135918,0.0018453610557839794,0.36050973585795826,0.3586643748021743,0.11227176663389732,0.24639260816827696,0.6631609797477722
xgboost,2012-07-13 18:44:17,fslr,Unknown,0.007281977127689814,728.1977127689814,0.0018204942819224535,1.7205127359592725,1.71869224167735,0.1904237018890886,1.5282685397882614,0.654224693775177
xgboost,2012-03-09 23:59:18,zion,Unknown,0.007267764225419748,726.7764225419749,0.001816941056354937,0.24339742390930738,0.24158048285295244,0.1126503454940061,0.12893013735894635,0.6529477834701538
xgboost,2013-05-14 10:14:45,bks,Unknown,0.007186253167874,718.6253167874,0.0017965632919685,-0.14940220336010046,-0.15119876665206897,0.12022601549853203,-0.271424782150601,0.6456246972084045
xgboost,2013-05-10 05:43:27,znga,Unknown,0.007173965572161734,717.3965572161734,0.0017934913930404335,0.05552649352853182,0.053733002135491384,0.12439656302128446,-0.07066356088579308,0.6445207595825195
xgboost,2013-04-22 02:17:30,grpn,Unknown,0.007142228532256345,714.2228532256345,0.0017855571330640863,0.15077244431593145,0.14898688718286737,0.16241427682350928,-0.013427389640641912,0.6416694521903992
